Date,Open,High,Low,Close,Adj Close,Volume
2005/6/10,6188.100098,6198.299805,6158.129883,6192.350098,6192.32666,3877600
2005/6/13,6194.899902,6236.149902,6167.779785,6231.049805,6231.026367,3403800
2005/6/14,6244.560059,6266.25,6205.759766,6205.759766,6205.736328,3768600
2005/6/15,6219.799805,6252.100098,6215.72998,6252.100098,6252.076172,3383200
2005/6/16,6298.350098,6298.350098,6249,6282.410156,6282.38623,3643000
2005/6/17,6304.240234,6357.390137,6293.22998,6293.560059,6293.536133,4754400
2005/6/20,6311.669922,6315.290039,6272.970215,6296.890137,6296.866211,3003800
2005/6/21,6304.330078,6304.879883,6265.689941,6278.459961,6278.436035,3397400
2005/6/22,6291.910156,6381.22998,6291.910156,6357.830078,6357.805664,4315600
2005/6/23,6382.600098,6401.810059,6369.209961,6373.859863,6373.835449,4360000
2005/6/24,6350.740234,6363.879883,6324.220215,6340.689941,6340.665527,3248600
2005/6/27,6307.609863,6342.450195,6279.390137,6302.990234,6302.966309,3169400
2005/6/28,6303.660156,6323.100098,6294.180176,6316.839844,6316.815918,2907600
2005/6/29,6370.140137,6375.680176,6231.649902,6231.649902,6231.626465,3902800
2005/6/30,6278.75,6280.529785,6240.839844,6241.939941,6241.916504,2752600
2005/7/1,6240.080078,6275.47998,6195.169922,6272.140137,6272.116211,2739000
2005/7/4,6269.629883,6288.959961,6257.899902,6271.200195,6271.17627,2599200
2005/7/5,6269.779785,6279.200195,6232.040039,6232.040039,6232.016602,2839600
2005/7/6,6249.290039,6256.899902,6221.029785,6222.049805,6222.026367,3558600
2005/7/7,6219.459961,6221.589844,6180.580078,6212.600098,6212.57666,3135600
2005/7/8,6199.790039,6230.509766,6186.790039,6201.399902,6201.376465,2969200
2005/7/11,6255.399902,6305.609863,6249.410156,6298.859863,6298.835938,3622000
2005/7/12,6337.5,6365.759766,6337.5,6358.810059,6358.785645,4042400
2005/7/13,6360.600098,6406.990234,6352.209961,6377.089844,6377.06543,4290600
2005/7/14,6403.080078,6427.319824,6375.75,6418.350098,6418.325684,4243600
2005/7/15,6428.439941,6454.330078,6410.589844,6410.589844,6410.56543,4524800
2005/7/18,null,null,null,null,null,null
2005/7/19,6403.709961,6432.580078,6387.859863,6416.339844,6416.31543,3736400
2005/7/20,6438.220215,6480.970215,6415.779785,6423.810059,6423.785645,5118600
2005/7/21,6344.839844,6478.640137,6344.839844,6394.029785,6394.005371,4379000
2005/7/22,6412.870117,6415.430176,6365.379883,6380.72998,6380.705566,3899000
2005/7/25,6406.450195,6434.450195,6400.109863,6420.450195,6420.425781,3729800
2005/7/26,6416.220215,6439.97998,6366.160156,6366.160156,6366.135742,4096600
2005/7/27,6364.009766,6376.049805,6305.930176,6327.25,6327.226074,3693600
2005/7/28,6347.890137,6375.640137,6326,6375.640137,6375.615723,4157600
2005/7/29,6409.560059,6420.640137,6310.629883,6311.97998,6311.956055,4865200
2005/8/1,6320.669922,6327.830078,6290.930176,6307.930176,6307.90625,3090200
2005/8/2,6344.399902,6360.430176,6296.779785,6343.540039,6343.515625,3479000
2005/8/3,6391.680176,6455.569824,6379.509766,6455.569824,6455.54541,4033800
2005/8/4,6481.620117,6481.620117,6439.890137,6446.009766,6445.985352,3893000
2005/8/5,null,null,null,null,null,null
2005/8/8,6400.040039,6408.049805,6375.890137,6380.029785,6380.005371,3062400
2005/8/9,6374.600098,6397.370117,6361.189941,6380,6379.975586,3092800
2005/8/10,6408.859863,6430.129883,6356.839844,6356.839844,6356.81543,3416000
2005/8/11,6362.620117,6380.390137,6326.370117,6353.709961,6353.685547,3110800
2005/8/12,6389.27002,6398.720215,6350.899902,6350.899902,6350.875488,3607000
2005/8/15,6344.879883,6344.879883,6238.02002,6245.129883,6245.106445,3014200
2005/8/16,6262.870117,6266.330078,6207.580078,6242.399902,6242.376465,2770600
2005/8/17,6216.080078,6256.109863,6213.589844,6241.919922,6241.896484,2659400
2005/8/18,6252.319824,6260.279785,6204.419922,6205.089844,6205.066406,3140200
2005/8/19,6190.330078,6190.330078,6138.620117,6158.939941,6158.916504,2560400
2005/8/22,6194.890137,6207.950195,6181.509766,6206.649902,6206.626465,2288400
2005/8/23,6211.149902,6234.310059,6195.180176,6195.180176,6195.156738,2654600
2005/8/24,6174.25,6174.790039,6126.970215,6127.240234,6127.217773,2879000
2005/8/25,6103.459961,6153.620117,6097.22998,6109.660156,6109.637695,3113400
2005/8/26,6130.830078,6148.950195,6107,6136.549805,6136.527344,2661800
2005/8/29,6117.27002,6130.790039,6031.200195,6049.439941,6049.41748,2578200
2005/8/30,6087.859863,6087.859863,6021.970215,6032.120117,6032.097656,2676600
2005/8/31,6041.859863,6078.169922,5976.399902,6033.470215,6033.447754,2955000
2005/9/1,null,null,null,null,null,null
2005/9/2,6081.709961,6116.049805,6075.350098,6116.049805,6116.027344,2964000
2005/9/5,6131.950195,6131.950195,6094,6098.779785,6098.757324,2384200
2005/9/6,6141.279785,6145.299805,6123.839844,6140.140137,6140.117676,2365800
2005/9/7,6168.509766,6168.509766,6130.560059,6141.140137,6141.117676,2522800
2005/9/8,6157.470215,6170,6140.339844,6149.879883,6149.856445,2575200
2005/9/9,6161.799805,6167.899902,6108.399902,6119.060059,6119.037598,2400000
2005/9/12,6155.379883,6166.109863,6130.990234,6164.97998,6164.956543,2486200
2005/9/13,6170.370117,6186.120117,6156.120117,6169.080078,6169.056641,2617600
2005/9/14,6159.970215,6172.890137,6132.990234,6148.700195,6148.676758,2165600
2005/9/15,6132.450195,6139.990234,6079.569824,6082.560059,6082.537598,2663600
2005/9/16,6080.189941,6086.879883,6015.560059,6031.240234,6031.217773,2717800
2005/9/19,6044.160156,6050.399902,6023.080078,6035.589844,6035.567383,2058000
2005/9/20,6015.97998,6115.540039,5994.459961,6105.350098,6105.327637,3146200
2005/9/21,6099.129883,6121.620117,6066.370117,6067.339844,6067.317383,2645800
2005/9/22,6017.25,6039.850098,5966.160156,5972.060059,5972.038086,2942000
2005/9/23,5957.790039,5973.720215,5899.589844,5925.540039,5925.518066,2593000
2005/9/26,5967.689941,5975.97998,5894.990234,5930.200195,5930.178223,2349200
2005/9/27,5929.870117,5966.970215,5905.439941,5945.049805,5945.027832,2370000
2005/9/28,5943.120117,5961.209961,5912.879883,5931.379883,5931.35791,2538400
2005/9/29,5932.790039,6009.990234,5931.02002,6009.990234,6009.967773,3147000
2005/9/30,6053.589844,6118.609863,6047.200195,6118.609863,6118.587402,3646800
2005/10/3,6128.970215,6139.220215,6090.779785,6123.919922,6123.897461,2977400
2005/10/4,6141.740234,6158.680176,6114.02002,6142.120117,6142.097656,3233400
2005/10/5,6136.660156,6171.870117,6125.109863,6135.009766,6134.987305,3337200
2005/10/6,6094.180176,6105.049805,6075.669922,6095.810059,6095.787598,2866000
2005/10/7,6090.990234,6112.830078,6076.149902,6081.839844,6081.817383,2623000
2005/10/10,null,null,null,null,null,null
2005/10/11,6097.879883,6112.680176,6065.569824,6066.589844,6066.567383,2294000
2005/10/12,6042.149902,6045.72998,5987.399902,5987.399902,5987.377441,3132200
2005/10/13,5970.100098,5974.029785,5928.859863,5960.109863,5960.087891,2780600
2005/10/14,5987.049805,6006.959961,5967.709961,5969.069824,5969.047852,2777800
2005/10/17,5990.22998,5991.350098,5826.27002,5826.27002,5826.248047,3029200
2005/10/18,5853.279785,5865.240234,5805.700195,5830.790039,5830.768066,2582000
2005/10/19,5788.830078,5788.830078,5692.279785,5694.160156,5694.13916,3237600
2005/10/20,5719.029785,5763.720215,5647.919922,5748,5747.979004,3730600
2005/10/21,5678.620117,5761.160156,5678.620117,5738.759766,5738.73877,2845400
2005/10/24,5761.330078,5766.350098,5713.629883,5717.279785,5717.258789,2615200
2005/10/25,5796.810059,5803.669922,5721.310059,5721.310059,5721.289063,2710600
2005/10/26,5731.870117,5739.939941,5672.890137,5700.720215,5700.699219,2877600
2005/10/27,5663.240234,5717.049805,5632.22998,5661.180176,5661.15918,2890800
2005/10/28,5646.799805,5690.97998,5618.899902,5632.970215,5632.949219,2940800
2005/10/31,5692.819824,5774.609863,5681.200195,5764.299805,5764.278809,3130400
2005/11/1,5803.25,5829.819824,5786.640137,5798.410156,5798.38916,3006600
2005/11/2,5832.339844,5870.370117,5816.899902,5870.370117,5870.348145,2813200
2005/11/3,5907.220215,5908.689941,5855.129883,5858.009766,5857.987793,2776400
2005/11/4,5907.27002,5930.240234,5888.399902,5911.740234,5911.718262,3129600
2005/11/7,5905.359863,5905.359863,5842.370117,5860.390137,5860.368164,2443600
2005/11/8,5865.910156,5867.069824,5836.240234,5849.629883,5849.60791,2513600
2005/11/9,5843.970215,5971.060059,5843.390137,5971.060059,5971.038086,3401200
2005/11/10,5987.279785,6021.379883,5971.890137,5988.370117,5988.347656,3637000
2005/11/11,6050.870117,6075.259766,6019.060059,6075.259766,6075.237305,3559800
2005/11/14,6066.240234,6090.870117,6061.220215,6083.620117,6083.597656,2689400
2005/11/15,6072.47998,6073.439941,6003.47998,6030.740234,6030.717773,2717400
2005/11/16,6021.609863,6079.299805,6002.180176,6046.200195,6046.177734,2978600
2005/11/17,6063.089844,6063.089844,5994.910156,6020.939941,6020.91748,2750800
2005/11/18,6084.069824,6121.600098,6077.97998,6106.740234,6106.717773,3979000
2005/11/21,6130.799805,6138.399902,6093.439941,6103.419922,6103.397461,2959800
2005/11/22,6091.77002,6094.680176,6050.240234,6059.189941,6059.16748,2584800
2005/11/23,6095.180176,6123.52002,6074.330078,6123.52002,6123.497559,2941000
2005/11/24,6122.970215,6143.870117,6104.109863,6111.890137,6111.867676,3196200
2005/11/25,6133.700195,6145.009766,6122.169922,6128.200195,6128.177734,3074400
2005/11/28,6167.080078,6212.350098,6156.290039,6203.839844,6203.816406,3805400
2005/11/29,6192.939941,6207.049805,6139.509766,6139.509766,6139.487305,3593000
2005/11/30,6172.959961,6206.450195,6171.379883,6203.470215,6203.446777,3752200
2005/12/1,6196.359863,6202.910156,6162.859863,6179.819824,6179.796387,3207600
2005/12/2,6254.350098,6258.339844,6209.77002,6228.950195,6228.926758,4178400
2005/12/5,6280.810059,6348.310059,6244.490234,6348.310059,6348.285645,4458800
2005/12/6,6319.129883,6364.169922,6318.950195,6350.52002,6350.495605,4540200
2005/12/7,6362.509766,6370.819824,6290.600098,6329.52002,6329.496094,4084600
2005/12/8,6302.080078,6316.580078,6223.350098,6249.189941,6249.166504,3718400
2005/12/9,6269.939941,6274.040039,6233.22998,6264.359863,6264.335938,3259400
2005/12/12,6272.609863,6272.609863,6206.830078,6266.290039,6266.266113,3135200
2005/12/13,6270.240234,6282.22998,6242.410156,6261.180176,6261.15625,3442400
2005/12/14,6272.47998,6280.52002,6227.350098,6235.350098,6235.32666,3412600
2005/12/15,6240.370117,6259.209961,6227.25,6258.470215,6258.446289,2920800
2005/12/16,6293.410156,6375.330078,6293.410156,6350.689941,6350.665527,4467200
2005/12/19,6386.359863,6439.200195,6374.490234,6431.419922,6431.395508,4477000
2005/12/20,6428.25,6443.890137,6413.459961,6427.839844,6427.81543,3875800
2005/12/21,6442.319824,6481.560059,6427.859863,6471.890137,6471.865723,4378800
2005/12/22,6501.370117,6504.089844,6417.200195,6417.200195,6417.175781,3791200
2005/12/23,6450.649902,6516.109863,6426.22998,6512.629883,6512.60498,4237800
2005/12/26,6565.669922,6573.970215,6530.759766,6534.77002,6534.745117,4487800
2005/12/27,6539.290039,6570.419922,6505.459961,6531.589844,6531.564941,4753400
2005/12/28,6492.799805,6530.02002,6479.339844,6524.399902,6524.375,3882000
2005/12/29,6549.720215,6600.120117,6546.75,6575.529785,6575.504883,5351000
2005/12/30,6589.839844,6600.169922,6548.339844,6548.339844,6548.314941,5074600
2006/1/2,6457.609863,6492.919922,6424.029785,6462.060059,6462.035645,4678400
2006/1/3,6476.200195,6591.77002,6457.089844,6591.77002,6591.745117,5181400
2006/1/4,6658.319824,6670.959961,6579.660156,6616.439941,6616.415039,5884200
2006/1/5,6669.799805,6717.120117,6666.839844,6709.870117,6709.844238,5822600
2006/1/6,6757.410156,6761.009766,6676.649902,6694.819824,6694.793945,5881400
2006/1/9,6752.089844,6763.859863,6708.589844,6742.390137,6742.364258,5345200
2006/1/10,6751.560059,6751.560059,6678.839844,6707.399902,6707.374023,4453600
2006/1/11,6702.470215,6741.919922,6650.609863,6735.890137,6735.864258,5109000
2006/1/12,6782.149902,6797.200195,6725.569824,6725.609863,6725.583984,5927800
2006/1/13,6729.580078,6729.580078,6669.640137,6682.350098,6682.324707,3789200
2006/1/16,6680.879883,6733.52002,6664.799805,6724.180176,6724.154297,3073600
2006/1/17,6752.240234,6775.72998,6711.040039,6711.040039,6711.01416,3884800
2006/1/18,6620.77002,6629.439941,6467.72998,6498.919922,6498.89502,4589800
2006/1/19,6514.709961,6545.890137,6442.779785,6512.290039,6512.265137,3896800
2006/1/20,6571.640137,6571.640137,6475.299805,6486.629883,6486.60498,2899800
2006/1/23,6385.879883,6417.720215,6373.629883,6381.970215,6381.945801,2766800
2006/1/24,6418.580078,6478.5,6418.580078,6451.939941,6451.915527,2627600
2006/1/25,6500.629883,6536.890137,6477.339844,6532.180176,6532.155273,2747000
2006/2/3,6592.189941,6626.430176,6547.169922,6594.600098,6594.575195,3590600
2006/2/6,6568.350098,6719.959961,6530.799805,6719.959961,6719.934082,3912000
2006/2/7,6692.419922,6747.430176,6681.529785,6720.080078,6720.054199,4253800
2006/2/8,6712.870117,6715.180176,6623.22998,6624.109863,6624.084473,3086600
2006/2/9,6696.649902,6700.859863,6620.319824,6630.129883,6630.104492,3543800
2006/2/10,6652.330078,6652.330078,6574.009766,6594.919922,6594.89502,3459400
2006/2/13,6591.990234,6623.549805,6557.759766,6562.290039,6562.265137,2955000
2006/2/14,6553.279785,6613.859863,6540.709961,6612.970215,6612.945313,2798200
2006/2/15,6628.97998,6659.52002,6592.939941,6598.490234,6598.465332,3137400
2006/2/16,6661.299805,6701.740234,6647.029785,6683.930176,6683.904297,3415400
2006/2/17,6723.660156,6726.72998,6665.629883,6673.75,6673.724609,3267400
2006/2/20,6652.549805,6697.310059,6631.810059,6686.549805,6686.523926,2765000
2006/2/21,6708.209961,6717.529785,6631.509766,6631.509766,6631.484375,2716000
2006/2/22,6634.830078,6650.709961,6503.700195,6530.700195,6530.675293,3273000
2006/2/23,6523.850098,6528.5,6466.209961,6474.689941,6474.665527,2994400
2006/2/24,6474.049805,6538.220215,6473.799805,6538.220215,6538.195313,2776800
2006/2/27,6496.549805,6567.910156,6481.990234,6561.629883,6561.60498,2658000
2006/3/1,6518,6636.919922,6518,6613.390137,6613.365234,3071800
2006/3/2,6678.459961,6685.450195,6637.899902,6642.959961,6642.93457,3075400
2006/3/3,6643.790039,6659.439941,6543.430176,6553.660156,6553.635254,3014800
2006/3/6,6547.72998,6582.209961,6531.5,6575.779785,6575.754883,2280400
2006/3/7,6553.970215,6557.149902,6494.149902,6494.149902,6494.125,2500200
2006/3/8,6487.069824,6521.27002,6436.140137,6459.569824,6459.54541,2669000
2006/3/9,6476.959961,6505.560059,6465.22998,6486.470215,6486.445313,2165800
2006/3/10,6492.040039,6528.560059,6473.180176,6490.680176,6490.655273,2328200
2006/3/13,6520.359863,6551.129883,6502.509766,6544.629883,6544.60498,2382400
2006/3/14,6532.25,6545.120117,6444.140137,6460.009766,6459.985352,2653600
2006/3/15,6516.140137,6534.609863,6478.709961,6518.700195,6518.675293,2740800
2006/3/16,6528.140137,6594.180176,6504.97998,6504.97998,6504.955078,3390600
2006/3/17,6507.549805,6530.430176,6471.709961,6528.569824,6528.544922,2697200
2006/3/20,6554.180176,6569.529785,6510.580078,6516.52002,6516.495117,2713000
2006/3/21,6525.299805,6536.009766,6458.029785,6458.029785,6458.005371,2418800
2006/3/22,6419.459961,6441.27002,6387.359863,6391.259766,6391.235352,2394400
2006/3/23,6412.660156,6418.47998,6344.72998,6364.600098,6364.575684,2365200
2006/3/24,6366.959961,6401.620117,6351.890137,6376.620117,6376.595703,2262000
2006/3/27,6408.200195,6430.22998,6399.080078,6421.850098,6421.825684,2107000
2006/3/28,6433.22998,6469.669922,6424.939941,6453.850098,6453.825684,2080400
2006/3/29,6447.700195,6498.029785,6444.399902,6498.029785,6498.004883,2410800
2006/3/30,6540.810059,6559.209961,6504.75,6546.060059,6546.035156,3339400
2006/3/31,6564.859863,6632.629883,6564.859863,6613.970215,6613.945313,3188400
2006/4/3,6627.319824,6672.109863,6615.97998,6660.759766,6660.734375,3261800
2006/4/4,6679.819824,6684.100098,6651.959961,6665.600098,6665.574707,3068200
2006/4/6,6724.970215,6760.819824,6710.680176,6760.819824,6760.793945,3445600
2006/4/7,6758.819824,6802.939941,6722.390137,6781.939941,6781.914063,3417600
2006/4/10,6759.379883,6815.72998,6758.069824,6780.640137,6780.614258,3157200
2006/4/11,6772.959961,6775.649902,6723.22998,6757.169922,6757.144043,3114200
2006/4/12,6710.620117,6813.660156,6709.830078,6808.5,6808.474121,3854600
2006/4/13,6850.189941,6868.740234,6828.950195,6855.740234,6855.714355,4511400
2006/4/14,6888.180176,6952.540039,6876.470215,6952.540039,6952.51416,4405200
2006/4/17,6982.470215,7015.910156,6950.580078,7000.089844,7000.063965,4893800
2006/4/18,7007.450195,7007.450195,6918.459961,6989.459961,6989.434082,3949000
2006/4/19,7073.319824,7093.430176,7038.779785,7038.779785,7038.753906,4788200
2006/4/20,7061.379883,7107.680176,7030.890137,7102.740234,7102.713867,4328400
2006/4/21,7130.680176,7160.740234,7092.930176,7093.049805,7093.023438,5321000
2006/4/24,7066.189941,7141.290039,7057.189941,7096.040039,7096.013672,3933400
2006/4/25,7125.899902,7166.470215,7052.899902,7059.939941,7059.914063,4727400
2006/4/26,7080.620117,7173.560059,7047.959961,7168.97998,7168.952637,4372800
2006/4/27,7203.75,7229.350098,7136.209961,7136.209961,7136.183105,6353400
2006/4/28,7172.310059,7184.370117,7103.870117,7171.77002,7171.742676,4622400
2006/5/2,7174.930176,7217.370117,7141.910156,7199.600098,7199.572754,4970800
2006/5/3,7242.040039,7265.169922,7233.839844,7242.370117,7242.342773,5332200
2006/5/4,7280.819824,7351.870117,7278.490234,7345.040039,7345.012207,6041000
2006/5/5,7409.649902,7455.830078,7355.419922,7370.439941,7370.412109,6998600
2006/5/8,7438.410156,7474.049805,7401.990234,7474.049805,7474.021973,5677000
2006/5/9,7470.009766,7476.069824,7364.189941,7388.939941,7388.912109,6234000
2006/5/10,7398.27002,7426.370117,7272.390137,7324.709961,7324.682129,6624600
2006/5/11,7271.75,7361.450195,7254.970215,7361.450195,7361.422363,4911200
2006/5/12,7269.919922,7326.47998,7267.790039,7278.959961,7278.932129,4687600
2006/5/15,7225.799805,7240.919922,7167.029785,7176.350098,7176.322754,4617000
2006/5/16,7202.350098,7202.899902,7069.899902,7069.899902,7069.874023,4663000
2006/5/17,7116.75,7144.279785,7057.990234,7116.830078,7116.803223,3889200
2006/5/18,6989.47998,7045.870117,6987.649902,7034.029785,7034.003906,3889200
2006/5/19,7040.419922,7097.27002,7010.689941,7074.149902,7074.124023,3370800
2006/5/22,7111.419922,7112.419922,6938.259766,6938.259766,6938.233887,3904600
2006/5/23,6874.089844,6909.580078,6833.97998,6843.97998,6843.954102,3420800
2006/5/24,6904.279785,6932.279785,6791.109863,6877.009766,6876.983887,3786400
2006/5/25,6892.27002,6914.450195,6842.919922,6861.649902,6861.624023,3559400
2006/5/26,6951.759766,6976.330078,6856.549805,6879.509766,6879.483887,4331000
2006/5/29,6913.100098,6919.959961,6864.759766,6878.879883,6878.854004,2647400
2006/5/30,6910.299805,6912.950195,6829.399902,6846.950195,6846.924316,3387400
2006/6/1,6874.660156,6922.339844,6868.419922,6872.839844,6872.813965,2712400
2006/6/2,6951.419922,6967.089844,6885.390137,6959.640137,6959.614258,2893400
2006/6/5,6956.77002,6967.379883,6700.470215,6715.27002,6715.244141,3368200
2006/6/6,6684.580078,6738.779785,6621.169922,6730.27002,6730.244141,3033000
2006/6/7,6691.5,6699.540039,6612.740234,6612.740234,6612.715332,2512200
2006/6/8,6562.100098,6564.100098,6331.810059,6331.810059,6331.785645,3904600
2006/6/9,6389.97998,6451.169922,6268.919922,6444.629883,6444.605469,3532400
2006/6/12,6384.319824,6443.209961,6339.240234,6442.899902,6442.875488,2227200
2006/6/13,6349.089844,6401.549805,6328.379883,6337.209961,6337.185547,2461200
2006/6/14,6343.660156,6494.919922,6340.279785,6469.009766,6468.985352,3233600
2006/6/15,6531.810059,6535.129883,6418.77002,6426.390137,6426.365723,3046800
2006/6/16,6589.700195,6629.330078,6550.129883,6575.77002,6575.745117,3917800
2006/6/19,6576.549805,6603.97998,6541.330078,6583.040039,6583.015137,3014800
2006/6/20,6536.109863,6552.169922,6324.689941,6363.549805,6363.525391,3614000
2006/6/21,6354.430176,6399.220215,6290.629883,6299.589844,6299.565918,2992200
2006/6/22,6427.709961,6487.910156,6397.129883,6485.149902,6485.125488,2961800
2006/6/23,6432.459961,6462.910156,6362.22998,6452.310059,6452.285645,2878200
2006/6/26,6464.399902,6548.939941,6448.509766,6523.680176,6523.655273,2616600
2006/6/27,6520.77002,6622.810059,6513.029785,6572.390137,6572.365234,3366800
2006/6/28,6500.379883,6540.930176,6481.649902,6540.930176,6540.905273,2825600
2006/6/29,6578.580078,6623.390137,6574.399902,6607.390137,6607.365234,3457800
2006/6/30,6731.069824,6731.069824,6682.379883,6704.410156,6704.384277,3862400
2006/7/3,6727.22998,6735.339844,6705.25,6718.5,6718.474121,2609800
2006/7/4,6748.470215,6789.549805,6722.390137,6734.509766,6734.483887,3220000
2006/7/5,6709.209961,6741.52002,6651.549805,6659.959961,6659.93457,3062600
2006/7/6,6630.040039,6659.069824,6608.490234,6659.069824,6659.044434,2611600
2006/7/7,6651.02002,6671.740234,6628.459961,6660.609863,6660.584473,2908400
2006/7/10,6609.859863,6694.75,6588.549805,6682.459961,6682.43457,2465400
2006/7/11,6672.319824,6702.640137,6639.129883,6639.129883,6639.104492,2405800
2006/7/12,6681.899902,6725.419922,6612.339844,6634.089844,6634.064453,3078200
2006/7/13,6591.560059,6624.040039,6562.540039,6567.600098,6567.575195,2418000
2006/7/14,6472.290039,6489.649902,6413.919922,6428.029785,6428.005371,2973000
2006/7/17,6402.77002,6416.410156,6232.490234,6257.799805,6257.775879,2806600
2006/7/18,6257.450195,6293.120117,6244.149902,6285.310059,6285.286133,2340800
2006/7/19,6317.580078,6359.819824,6277.240234,6277.240234,6277.216309,2397000
2006/7/20,6423.609863,6446.290039,6393.890137,6443.740234,6443.71582,2962800
2006/7/21,6396.700195,6423.52002,6373.589844,6420.009766,6419.985352,2504000
2006/7/24,6316.830078,6363.680176,6308.720215,6359.629883,6359.605469,2160400
2006/7/25,6433.319824,6435.830078,6390.990234,6390.990234,6390.96582,2636800
2006/7/26,6389.490234,6406.660156,6360.109863,6376.390137,6376.365723,2422600
2006/7/27,6379.399902,6461.919922,6373.109863,6459.25,6459.225586,2664800
2006/7/28,6450.040039,6490.359863,6448.370117,6480.069824,6480.04541,2875600
2006/7/31,6528.22998,6531.109863,6428.259766,6454.580078,6454.555664,2743000
2006/8/1,6464.589844,6478.339844,6435.930176,6441.459961,6441.435547,2440000
2006/8/2,6426.22998,6488.680176,6421.779785,6471.419922,6471.395508,2553000
2006/8/3,6496.009766,6514.899902,6460.029785,6462.319824,6462.29541,2971800
2006/8/4,6483.069824,6491.669922,6421.549805,6442.609863,6442.585449,2714200
2006/8/7,6425.990234,6450.060059,6405.089844,6416.609863,6416.585449,2215200
2006/8/8,6442.680176,6502.140137,6441.160156,6502.140137,6502.115234,2314800
2006/8/9,6493.890137,6574.490234,6488.589844,6573.220215,6573.195313,2914200
2006/8/10,6555.279785,6606.279785,6555.279785,6578.609863,6578.584961,3393200
2006/8/11,6612.47998,6617.22998,6559.27002,6571.100098,6571.075195,3074800
2006/8/14,6588.470215,6634.72998,6587.359863,6611.899902,6611.875,2632200
2006/8/15,6628.5,6628.5,6595.350098,6615.129883,6615.10498,2668600
2006/8/16,6686.22998,6699.830078,6663.069824,6696.629883,6696.604004,3827600
2006/8/17,6752.990234,6761.790039,6722.580078,6733.459961,6733.434082,3923000
2006/8/18,6761.399902,6761.399902,6719.75,6721.080078,6721.054199,2895800
2006/8/21,6715.720215,6715.720215,6498.180176,6505.919922,6505.89502,3356200
2006/8/22,6524.720215,6590.200195,6517.279785,6590.200195,6590.175293,2441800
2006/8/23,6584.660156,6587.459961,6454.709961,6556.330078,6556.305176,2765800
2006/8/24,6540.029785,6570.620117,6525.359863,6550.640137,6550.615234,2255800
2006/8/25,6594.819824,6600.939941,6526.220215,6526.220215,6526.195313,2193400
2006/8/28,6515.080078,6515.080078,6422.379883,6444.759766,6444.735352,2308600
2006/8/29,6485.97998,6500.890137,6460.669922,6479.910156,6479.885742,2170800
2006/8/30,6523.680176,6602.810059,6523.680176,6587.120117,6587.095215,2964000
2006/8/31,6647.669922,6667.620117,6611.77002,6611.77002,6611.745117,2909800
2006/9/1,6631.830078,6658.129883,6625.22998,6651.459961,6651.43457,2553800
2006/9/4,6706.509766,6761.649902,6706.509766,6750.779785,6750.753906,3043600
2006/9/5,6764.950195,6766.810059,6725.580078,6734.72998,6734.704102,2724000
2006/9/6,6712.799805,6747.97998,6661.560059,6688.399902,6688.374023,2688400
2006/9/7,6638.790039,6689.200195,6630.25,6685.22998,6685.204102,2200600
2006/9/8,6664.109863,6718.830078,6654.77002,6693.109863,6693.083984,2326000
2006/9/11,6714.359863,6802.839844,6674.549805,6693.879883,6693.854004,2738200
2006/9/12,6698.379883,6698.379883,6620.709961,6625.72998,6625.70459,2422000
2006/9/13,6687.709961,6690.290039,6631.970215,6664.870117,6664.844727,2316600
2006/9/14,6687.569824,6691.509766,6550.029785,6598.870117,6598.845215,2937200
2006/9/15,6585.029785,6681.089844,6575.870117,6681.089844,6681.064453,2236400
2006/9/18,6784.77002,6886.299805,6775.120117,6882.47998,6882.454102,3550400
2006/9/19,6897.589844,6915.080078,6858.850098,6881.870117,6881.844238,3209400
2006/9/20,6850.399902,6890.629883,6839.689941,6877.77002,6877.744141,2720000
2006/9/21,6924.370117,6938.930176,6862.279785,6889.890137,6889.864258,3393400
2006/9/22,6872.259766,6890.899902,6854.02002,6885.600098,6885.574219,2570800
2006/9/25,6879.680176,6921.359863,6844.330078,6911.209961,6911.184082,2829800
2006/9/26,6945.040039,6958.790039,6899.370117,6901.75,6901.724121,2707200
2006/9/27,6957.080078,6961.709961,6922.990234,6946.27002,6946.244141,3394200
2006/9/28,6955.600098,6961.919922,6858.029785,6885.120117,6885.094238,3316200
2006/9/29,6887.390137,6903.720215,6860.52002,6883.049805,6883.023926,2687800
2006/10/2,6907.430176,6961.779785,6907.430176,6960.950195,6960.924316,3468400
2006/10/3,6942.069824,6976.620117,6935.799805,6956.879883,6956.854004,3152200
2006/10/4,6967.77002,6980.669922,6874.97998,6874.97998,6874.954102,3203200
2006/10/5,6955.740234,7004.419922,6926.72998,6997.240234,6997.214355,4027200
2006/10/9,null,null,null,null,null,null
2006/10/11,6984.450195,7022.490234,6984.450195,7006.669922,7006.644043,3780000
2006/10/12,7032.759766,7039.930176,6983.459961,6984.580078,6984.554199,3700800
2006/10/13,7060.189941,7096.509766,7046.649902,7068.799805,7068.773926,4188000
2006/10/16,7102.970215,7159.850098,7099.109863,7151.419922,7151.393066,4736800
2006/10/17,7133.850098,7133.850098,7070.299805,7075.129883,7075.103516,3628600
2006/10/18,7021.959961,7035.450195,6980.069824,7017.600098,7017.574219,3244000
2006/10/19,7000.680176,7045.990234,6986.850098,6995.830078,6995.804199,3080000
2006/10/20,7029.649902,7048.089844,7021.339844,7039.370117,7039.344238,3082000
2006/10/23,7041.700195,7043.47998,7008.129883,7040.259766,7040.233887,3158600
